carID,Brand,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,paintQuality%,previousOwners,hasDamage
48131,Skoda, Fabia,2019.0,9890,Manual,3443.0,Petrol,150.0,57.7,1.0,50.0,1.0,0.0
66863,VW, Golf,2016.0,13995,Manual,33500.0,Diesel,20.0,68.9,2.0,45.0,1.0,0.0
42545,Mercedes, GLE Class,2018.0,41501,Semi-Auto,16003.0,Petrol,145.0,31.7,3.0,79.0,4.0,0.0
58472,Opel, Crossland X,2018.0,11160,,8604.0,Petrol,145.0,54.3,1.2,41.0,0.0,
44650,Mercedes, C Class,2016.0,20000,Automatic,23676.0,Hybrid,0.0,134.5,2.0,82.0,2.0,0.0
66637,VW, Touareg,2019.0,41995,utomatic,99.0,DIESEL,145.0,34.5,3.0,91.0,0.0,0.0
40399,Mercedes, C Class,2017.0,18975,Automatic,42721.0,Diesel,30.0,64.2,2.1,93.0,1.0,0.0
58106,Opel, astra,2016.0,9400,Manual,31331.0,Diesel,,72.4,1.6,67.0,2.0,0.0
54597,Toyota, Corolla,2020.0,28000,Automatic,10.0,,140.0,56.5,1.8,99.0,1.0,0.0
9125,BMW, 5 Series,2019.0,36500,Semi-Auto,4971.0,Diesel,145.0,55.4,2.0,90.0,3.0,0.0
37689,Mercedes,,2019.0,25890,Automatic,4074.0,Petrol,,,1.5,66.0,2.0,0.0
16539,Ford, Focus,2018.0,17850,Manual,8781.0,Petrol,,,2.0,61.0,0.0,0.0
45762,Mercedes, C Class,2011.2108534904103,25299,Semi-Auto,10185.0,Petrol,145.0,9.429178950613696,1.5,85.0,1.0,0.0
57738,Opel, Insignia,2015.0,8995,Manual,41200.0,Diesel,20.0,68.9,1.6,42.0,2.0,0.0
3144,Audi, A4,2019.0,22995,Semi-Auto,5006.0,Petrol,145.0,39.2,2.0,42.0,1.0,0.0
1790,Audi, Q3,2017.0,16840,Manual,32590.0,Petrol,125.0,51.4,1.4,72.0,2.0,0.0
48986,Skoda, Octavia,2015.0,11030,Automatic,74933.0,Diesel,125.0,60.1,2.0,83.0,4.0,0.0
7576,bmw, 5 Series,2018.0,28950,Semi-Auto,15878.0,Diesel,150.0,53.3,3.0,94.0,0.0,0.0
58898,Opel, Mokka X,,11200,Manual,37668.0,Petrol,145.0,47.1,1.4,64.0,3.0,0.0
72748,VW, Golf,2017.0,14498,SEMI-AUTO,10201.0,Petrol,30.0,53.3,1.4,95.0,0.0,0.0
32131,HYUNDAI, I30,2017.0,12400,Manual,15814.0,etrol,145.0,,1.4,92.0,0.0,0.0
15066,Ford, Fiesta,2015.0,8524,Manual,58363.0,Petrol,145.0,47.9,1.6,72.0,0.0,0.0
52016,Toyota, Aygo,2018.0,8195,anual,20205.0,Petro,145.0,68.9,1.0,125.59430831674894,0.0,0.0
30126,Ford, Fiesta,2019.0,16040,Manual,1891.0,Petrol,145.0,58.9,1.0,72.0,1.0,0.0
24375,Ford, Fiesta,2014.0,6695,Manual,50016.0,Diesel,0.0,78.5,1.6,41.0,4.0,0.0
29988,Ford, Fiesta,2019.0,11250,Manual,17073.0,etrol,145.0,58.9,1.0,,4.0,0.0
25565,Ford, EcoSport,2017.0,10750,Manual,17815.0,Petrol,150.0,,1.0,66.0,3.0,0.0
43325,mercedes, C Class,2019.0,30149,Semi-Auto,10837.0,diesel,145.0,54.3,2.0,48.0,4.0,0.0
10880,BMW, 3 Series,2016.0,15099,unknown,33158.0,Diesel,30.0,67.3,2.0,70.0,0.0,0.0
67769,VW, Amarok,2017.0,20999,Automatic,69123.0,Diesel,260.0,,3.0,80.0,2.0,0.0
16929,Ford, Focus,2018.0,14497,Manual,18608.0,Petrol,145.0,58.9,1.0,63.0,3.0,0.0
49910,Skoda, Citigo,2017.0,6990,Manual,10151.0,Petrol,20.0,64.2,1.0,78.0,3.0,0.0
62887,OPEL, Zafira,2016.0,10307,Manual,20546.0,Petrol,200.0,42.2,,46.0,3.0,0.0
10717,BMW, 1 Series,2017.0,14995,SEMI-AUTO,28921.0,Petrol,30.0,55.5,1.5,39.0,3.0,0.0
66102,VW, Golf,2019.0,17500, Manual ,4005.0,Petrol,150.0,47.1,1.5,71.0,3.0,0.0
72704,VW, Golf SV,2019.0,21691,Semi-Auto,2987.0,Petrol,145.0,42.2,1.5,53.0,3.0,0.0
64763,Opel, Grandland X,2019.0,17499,Manua,4060.0,Petrol,145.0,44.1,1.2,36.0,3.0,0.0
1886,Audi, Q3,2020.0,32500,Semi-Auto,3999.0,Petrol,145.0,31.4,2.0,53.0,3.0,0.0
68741,VW, Polo,,4495,Manual,98000.0,Diesel,20.0,72.4,1.2,98.0,4.0,0.0
14232,MW, 5 Series,2017.0,20995,Semi-Auto,23116.0,DIESEL,30.0,62.8,2.0,46.0,2.0,0.0
61165,Opel, Insignia,2016.0,8999,,35647.0,Diesel,0.0,74.3,1.6,56.0,3.0,0.0
50252,Skoda, Yeti Outdoor,2016.0,12495,Semi-Auto,16412.0,Petrol,125.0,51.4,1.2,49.0,3.0,0.0
56400,Opel, astra,2019.0,15000,Semi-Auto,5000.0,Petrol,145.0,51.4,1.4,30.0,2.0,0.0
37033,Mercede, C Class,2015.0,16732,Automatic,33350.0,Diesel,,,2.1,38.0,0.0,0.0
73515,VW, Tiguan,2015.0,13990,Manual,40451.0,Diesel,160.0,48.7,2.0,49.0,2.0,0.0
56912,Opel, Crossland ,2020.0,15498,Manual,600.0,Petrol,150.0,47.9,1.2,37.0,0.0,0.0
70065,V, Golf,2019.0,16795,Semi-Auto,10173.0,Diesel,145.0,52.3,1.6,33.0,3.0,0.0
37576,Mercedes, GLE Class,2017.0,30950,Semi-Auto,20266.0,Diesel,145.0,47.9,3.7237121686244836,51.0,3.0,0.0
13656,BMW, M4,2015.0,29197,Manual,37538.0,Petrol,325.0,32.1,3.0,41.0,1.0,0.0
23479,Ford, Mondeo,2015.0,9899,Automatic,54349.0,Diesel,125.0,58.9,2.0,72.0,1.0,0.0
24987,Ford, Fiesta,2016.0,7998,manual,22016.0,Petrol,,54.3,1.2,68.0,2.0,0.0
23890,Ford, Focus,2018.0,15375,Automatic,6660.0,PETROL,,,1.0,80.0,2.0,0.0
54269,Toyota, Aygo,2017.0,7791,Manual,17318.0,Petrol,150.0,68.9,1.0,99.0,0.0,0.0
26698,FORD, Fiesta,2015.0,5998,Manual,33830.0,Petrol,30.0,54.3,1.2,42.0,2.0,0.0
65499,W, Golf,2017.0,14690,Semi-Auto,29328.0,Diesel,0.0,72.4,1.6,37.0,0.0,0.0
66141,VW, Touareg,2019.0,35990,Automatic,25.0,Diesel,145.0,,3.0,75.0,0.0,0.0
52348,TOYOT, Aygo,2015.0,6690,Manual,34113.0,petrol,0.0,69.0,1.0,91.0,2.0,0.0
2993,Audi, A3,2019.0,22490,Manual,5000.0,Petrol,145.0,42.8,1.5,3.11529529741442,0.0,0.0
74426,VW, Polo,2020.0,17400,Semi-Auto,100.0,Petrol,145.0,45.6,1.0,84.0,1.0,0.0
59708,opel, Mokka X,2017.0,9500,Manual,33723.0,Petrol,145.0,47.1,1.4,49.0,3.0,0.0
37316,Mercedes, E Class,2019.0,61990,Automatic,169.0,Petrol,,30.1,4.0,34.0,2.0,0.0
25503,Ford, Focus,2019.0,16500,Manual,2078.0,Petrol,,,1.5,49.0,3.0,0.0
67099,VW, golf,2015.0,14929,Manual,68888.0,Petrol,200.0,39.8,2.0,90.0,3.0,0.0
50351,Skoda, Citigo,2015.0,4788,Manual,57306.0,Petrol,0.0,68.9,1.0,54.0,2.0,0.0
74278,V, Polo,2016.0,10012,Manual,20675.0,Petrol,20.0,60.1,1.2,64.0,3.0,0.0
9911,BMW, X5,2019.0,48990,Automatic,8336.0,Diesel,145.0,37.7,3.0,66.0,4.0,0.0
10793,BMW, 1 Series,2017.0,17495,Semi-Auto,,Petrol,145.0,54.3,1.5,79.0,0.0,0.0
61830,Opel, Mokka X,2018.0,10640,Manual,33136.0,Petrol,145.0,39.2,1.4,68.0,4.0,0.0
64537,Opel, Mokka X,2016.0,10000,,28000.0,Petrol,145.0,47.1,1.4,90.0,3.0,0.0
8528,, 1 Series,2016.0,12200,Manual,32268.0,Petrol,125.0,52.3,1.5,47.0,1.0,0.0
73825,V, Golf,2016.0,11995,Semi-Auto,51260.0,Petrol,30.0,53.3,1.4,61.0,1.0,0.0
25045,Ford, Fiesta,2014.0,6672,Manual,29123.0,Petrol,30.0,54.3,1.2,69.0,2.0,0.0
53188,Toyota, Yaris,2016.0,11995,Automatic,13467.0,Hybrid,0.0,86.0,1.5,82.0,4.0,0.0
18483,Ford, Kuga,2017.0,17000,Automatic,10453.0,Petrol,145.0,38.2,1.5,86.0,2.0,0.0
63453,Opel, Corsa,2018.0,10995,Automatic,14000.0,Petro,145.0,47.9,1.4,82.0,4.0,0.0
1709,Audi,Q3,,27990,Manual,10.0,Diesel,145.0,42.8,2.0,80.0,2.0,0.0
67549,VW, Sharan,2019.0,25965,Semi-Auto,9640.0,Diesel,145.0,41.5,2.0,94.0,0.0,0.0
59067,Opel, Mokka,2015.0,8999,Manual,27706.0,petrol,200.0,40.9,,30.0,0.0,0.0
63158,Opel, Astra,2017.0,11500,Semi-Auto,19295.0,Petrol,125.0,51.4,1.4,95.0,1.0,0.0
29326,Ford, Fiesta,2012.0,5495,Manual,53210.0,Petrol,125.0,50.4,1.2,78.0,0.0,0.0
64235,Opel, Mokka X,2018.0,11900,Manual,13347.0,Petrol,,42.2,1.6,66.0,0.0,0.0
54227,Toyota, RAV4,2016.0,12499,Manual,58056.0,Diesel,125.0,60.1,2.0,44.0,4.0,0.0
11770,BMW, X6,2019.0,66281,Semi-Auto,2710.0,Petrol,145.0,26.4,3.0,90.0,4.0,0.0
43621,Mercedes, C Class,2019.0,27340,Automatic,86705.85488462522,Petrol,,,2.0,69.0,2.0,0.0
33433,Hyundai, Kona,2018.0,12998,Manual,11458.0,Petrol,145.0,52.3,1.0,77.0,2.0,0.0
15542,Ford, Focus,2014.0,6900,Manual,55995.0,Diesel,,,1.6,77.0,0.0,0.0
14310,BMW, 5 Series,2017.0,28735,Semi-Auto,21638.0,,150.0,53.3,3.0,37.0,2.0,0.0
55740,Toyota, Yaris,2017.0,9990,Manual,33199.0,Petrol,30.0,55.0,1.3,43.0,0.0,0.0
17455,Ford, EcoSport,2019.0,14500,Manual,15726.0,Petrol,150.0,53.3,1.0,49.0,2.0,0.0
46655,Mercedes, C Class,2019.0,33799,Semi-Auto,5669.0,Diesel,145.0,55.4,2.0,47.0,1.0,0.0
55796,Toyota, Yaris,2019.0,13495,Manual,3381.0,Petrol,145.0,47.9,1.5,39.0,0.0,
65582,VW, Golf,2013.0,8490,Semi-Auto,70000.0,Diesel,20.0,72.4,1.6,32.0,4.0,0.0
8718,BMW, 4 Series,2017.0,17990,Manual,19000.0,Petrol,145.0,46.3,2.0,87.0,0.0,0.0
9679,BMW, 3 Series,2018.0,20000,Semi-Auto,17892.0,iesel,145.0,60.1,2.0,82.0,4.0,0.0
31580,Hyundai, Tucson,2017.0,13998,Manual,23643.0,DIESEL,,61.7,1.7,37.0,2.0,0.0
22312,Ford, EcoSport,2018.0,13697,Manual,16815.0,iesel,145.0,68.9,1.5,89.0,,0.0
68802,VW, T-Cross,2019.0,17666,Manual,3905.0,Petrol,145.0,47.9,1.0,,3.0,0.0
24128,Ford, Focus,2017.0,12128,Manual,21399.0,Petrol,,,1.0,73.0,0.0,0.0
35768,Mercedes, GLE Class,2020.0,50419,Semi-Auto,1000.0,Diesel,145.0,36.7,2.0,77.0,4.0,0.0
23578,Ford, Fiesta,2018.0,12000,Manual,9662.0,Diesel,145.0,88.3,1.5,47.0,2.0,0.0
49679,Skoda, Karoq,2019.0,23990,Manual,4099.0,Diesel,145.0,42.8,2.0,90.0,0.0,0.0
42857,mercedes, GLC Class,2017.0,25998,Semi-Auto,20804.0,Diesel,125.0,56.5,2.1,85.0,0.0,0.0
23367,Ford, Focus,2018.0,14250,Manual,11591.0,Petrol,,88.32163954563916,1.0,45.0,0.0,0.0
61211,Opel, Mokka X,2017.0,12498,Manual,27752.0,Petrol,145.0,47.1,1.4,63.0,0.0,0.0
73960,VW, Golf,2019.0,23940,Automatic,9535.0,Diesel,145.0,49.6,2.0,61.0,2.0,0.0
20484,Ford, Fiesta,2017.0,13650,Manual,12561.0,Petrol,145.0,,1.6,57.0,4.0,0.0
27845,, Mondeo,2017.0,13991,Semi-Auto,27492.0,Diesel,125.0,58.9,2.0,98.0,0.0,0.0
8797,BMW, 3 Series,2014.0,13990,Automatic,85000.0,Diese,145.0,55.4,2.0,36.0,1.0,0.0
13243,BMW, M4,2019.0,44889,Automatic,299.0,etrol,145.0,32.5,3.0,42.0,3.0,0.0
11100,BMW, M4,2019.0,41945,Semi-Auto,102.0,Petrol,145.0,34.0,3.0,60.0,4.0,0.0
28852,Ford, Grand Tourneo Connec,2017.0,13995,Manual,45461.0,Diesel,150.0,64.2,1.5,63.0,1.0,0.0
927,, Q3,2023.6052757444636,18698,Semi-Auto,23932.0,Petrol,150.0,47.9,1.4,41.0,,0.0
40155,Mercedes, GLA CLASS,2019.0,24999,semi-auto,2611.0,DIESEL,145.0,64.2,0.3070739443691206,54.0,2.0,0.0
24436,For,Fiesta,2017.0,9200,Manual,-42650.45371874818,Petrol,125.0,54.3,1.2,97.0,,0.0
38628,Mercedes, C Class,2016.0,17750,Semi-Auto,22090.0,Diesel,30.0,64.2,2.1,77.0,2.0,0.0
36457,mercedes, C Class,2019.0,24780,Semi-Auto,13539.0,Diesel,,,2.0,57.0,2.0,0.0
7350,Audi, A3,2016.0,13995,Manual,31558.0,Petrol,20.0,60.1,1.4,,2.0,0.0
67153,VW, Golf,,11700,Manual,22575.0,petrol,0.0,65.7,1.0,94.0,1.0,0.0
23847,Ford, Fiesta,2014.0,5495,Manual,55259.0,Petrol,30.0,54.3,1.2,56.0,3.0,0.0
20048,Ford,,2018.0,14499,MANUAL,3937.0,Petrol,299.473503908807,47.1,1.0,72.0,2.0,0.0
43940,Mercedes, A Class,2018.0,20370,SEMI-AUTO,14729.0,Petrol,145.0,53.3,1.3,84.0,3.0,0.0
25799,Ford, C-MAX,2014.0,9000,Manual,,Diesel,125.0,55.4,2.0,55.0,1.0,0.0
24900,Ford, Fiesta,2018.0,9891,Manual,31639.0,Petrol,145.0,65.7,1.0,60.0,1.0,0.0
1366,Audi, Q5,2019.0,35990,Semi-Auto,9805.0,Diesel,145.0,38.2,2.0,82.0,1.0,0.0
33552,Hyundai, I30,2018.0,10600,Manual,12304.0,Diesel,,74.3,1.6,99.0,0.0,0.0
70210,VW, Tiguan,2018.0,19490,MANUAL,26914.0,Diesel,145.0,50.4,2.0,79.0,1.0,0.0
65204,Opel, Mokka X,2018.0,12810,unknown,23125.0,Petrol,145.0,37.2,1.4,90.0,2.0,0.0
19742,Ford, Focus,2018.0,12699,Manual,35221.0,Diesel,145.0,74.3,1.5,73.0,0.0,0.0
55023,Toyota, GT86,2016.0,13990,Manual,37999.0,Petrol,265.0,36.2,2.0,77.0,1.0,0.0
49944,Skod, Fabia,2014.0,7900,,,Petrol,125.0,53.3,1.2,52.0,2.0,0.0
21978,Ford, Fiesta,2018.0,10498,Manual,9578.0,Petrol,150.0,55.4,1.1,96.0,1.0,0.0
38836,Mercedes, C Class,2019.0,24199,Semi-Auto,9361.0,Petrol,145.0,44.1,1.5,33.0,4.0,0.0
23191,Ford, Fiesta,2018.0,10995,Manual,17135.0,Petrol,145.0,65.7,1.0,32.0,1.0,0.0
43699,Mercedes, C Class,2018.0,28342,Semi-Auto,10025.0,Petrol,145.0,44.1,2.0,51.0,0.0,0.0
14669,BMW, X1,2017.0,13500,Manual,50435.0,Diesel,20.0,68.9,2.0,46.0,1.0,0.0
73334,VW, Up,,7298,Manual,26103.0,Petrol,20.0,64.2,1.0,62.0,3.0,0.0
7175,Audi, Q2,2018.0,17690,Manual,8792.0,Petrol,145.0,55.4,1.0,125.30194543254365,3.0,0.0
36883,Mercedes, E Class,2016.0,19349,Semi-Auto,13177.0,Diesel,20.0,72.4,2.0,46.0,1.0,0.0
45422,, GLC Class,2019.0,35199,Automatic,4048.0,Diesel,145.0,56.5,2.1,59.0,2.0,0.0
61409,Opel,Adam,2017.0,8125,Manual,6910.0,Petrol,145.0,53.3,1.2,46.0,0.0,0.0
5603,Audi, Q2,2018.0,19760,Manual,9899.0,Petrol,145.0,50.4,1.4,96.0,0.0,0.0
24149,Ford, Focus,2023.1169636020993,20000,Manual,13856.0,Petrol,,,2.0,83.0,4.0,0.0
30812,Ford, Focus,2018.0,17989,Manual,19653.0,Petrol,,,2.0,45.0,2.0,0.0
30672,Ford, Ka+,2018.0,7999,Manual,9355.0,Petrol,145.0,57.7,1.2,48.0,1.0,0.0
52786,Toyota, Yaris,2018.0,9695,Manual,33031.0,Petrol,145.0,58.9,1.5,74.0,4.0,0.0
71788,VW, Touareg,2014.0,19299,Automatic,45629.0,Diesel,235.0,42.8,3.0,62.0,2.0,0.0
4182,Audi, TT,2016.0,15299,Manual,30814.0,Petrol,145.0,47.1,1.8,53.0,0.0,0.0
9044,BMW, 5 Series,2019.0,27500,Semi-Auto,4207.0,Petrol,150.0,36.2,,87.0,,0.0
62659,Opel, Grandland X,2018.0,14499,Manual,7402.0,Diesel,145.0,70.6,1.6,99.0,,0.0
49645,Skoda, Yeti Outdoor,2016.0,14995,Semi-Aut,13841.0,Petrol,125.0,51.4,1.2,65.0,2.0,0.0
12415,BMW, 1 Serie,2016.0,14015,Manual,34281.0,Diesel,20.0,70.6,1.5,48.0,1.0,0.0
63093,Opel, Zafira,2017.0,11800,Manual,13727.0,Petrol,150.0,41.5,1.4,81.0,2.0,0.0
20062,ford, Fiesta,2020.0,17200,Manual,2000.0,Petrol,145.0,57.7,1.0,45.0,2.0,0.0
51911,Toyota, Aygo,2017.0,7991,Manual,,Petrol,145.0,68.9,1.0,43.0,3.0,0.0
48057,Skoda, Fabia,2017.0,11995,Semi-Auto,6322.0,PETROL,150.0,60.1,1.2,66.0,2.0,0.0
38239,Mercedes, C Class,2015.0,18990,,25199.0,Diesel,,,2.1,79.0,3.0,0.0
12880,BMW, 2 Series,2020.0,35440,,600.0,Petrol,145.0,36.2,2.0,83.0,3.0,0.0
47424,Skoda, Octavia,2019.0,13950,Manual,11056.0,Petrol,145.0,55.4,1.5,43.0,6.2417786290739095,0.0
67539,VW, Up,2015.0,5091,Manual,40611.0,Petrol,20.0,62.8,1.0,87.0,4.0,0.0
34071,Hyundai, Tucson,2016.0,15199,Automatic,10682.0,Diesel,125.0,57.6,1.7,59.0,4.0,0.0
48199,Skoda, Fabia,2018.0,9980,MANUAL,16500.0,Petrol,145.0,61.4,1.0,70.0,1.0,0.0
75530,VW, Golf,2019.0,12990,Manual,15295.0,Diesel,150.0,57.7,1.6,43.0,0.0,0.0
35232,Mercedes, c class,2019.0,33599,Semi-Auto,1000.0,Petrol,,,2.0,32.0,4.0,0.0
53440,Toyota, Auris,2016.0,13499,Automatic,71329.0,hybrid,0.0,70.6,1.8,60.0,-2.340102085862897,0.0
39863,Mercedes, E Class,2013.0,10000,AUTOMATIC,80442.0,Diesel,125.0,58.9,2.1,94.0,3.0,0.0
20352,FORD,,2014.0,7495,Manual,41000.0,Petrol,20.0,62.8,1.0,80.0,3.0,0.0
29351,Ford, Fiesta,2014.0,4490,Manual,51000.0,Petrol,30.0,54.3,1.2,90.0,0.0,0.0
50436,Skoda, Citigo,2014.0,3998,Manual,51238.0,Petrol,20.0,62.8,1.0,74.0,2.0,0.0
55492,Toyota, Yaris,2019.0,11984,Automatic,22000.0,Petrol,145.0,47.9,1.5,80.0,0.0,0.0
48764,Skoda, Fabia,2018.0,10995,Manual,5846.0,Petrol,150.0,61.4,1.0,56.0,2.0,0.0
45355,Mercedes, c class,2020.0,31480,unknown,9.0,Diesel,,100.99894302312141,2.0,93.0,4.0,0.0
46201,Mercedes, E Class,2016.0,19498,Semi-Auto,86705.85488462522,Diesel,160.0,51.4,3.0,53.0,1.0,0.0
16534,Ford, Focus,2017.0,10680,manual,13219.0,Petrol,145.0,61.4,1.0,70.0,1.0,0.0
26053,Ford, Focus,2018.0,11295,Manual,13435.0,Petrol,145.0,60.1,1.0,60.0,4.0,0.0
31380,Ford, Fiesta,2018.0,12448,Manual,13666.0,petrol,145.0,56.5,1.0,85.0,4.0,0.0
53965,Toyota, Aygo,2017.0,9450,Automatic,13825.0,Othe,145.0,67.3,1.0,75.0,4.0,0.0
6459,Audi, A6,2015.0,17498,Semi-Auto,57290.0,Diesel,30.0,61.4,2.0,34.0,3.0,0.0
67147,VW, Polo,2019.0,15690,Semi-Auto,4885.0,,145.0,45.6,1.0,44.0,4.0,0.0
35239,Mercedes, B Class,2017.0,13199,Manual,,Diese,145.0,68.9,1.5,61.0,4.0,0.0
67527,VW, Golf,2019.0,21998,Semi-Auto,18.0,Diesel,150.0,54.3,1.6,,4.0,0.0
68829,VW, T-Roc,2018.0,16899,Manual,20010.0,Petrol,145.0,44.1,1.0,58.0,3.0,0.0
16018,Ford, Tourneo Custom,2019.0,23995,Automatic,6020.0,Diesel,150.0,31.7,2.0,73.0,1.0,0.0
35218,Mercedes, E Class,2020.0,42900,Automatic,6000.0,Diesel,326.028233171514,57.7,2.0,97.0,3.0,0.0
12986,BMW, 2 Series,2020.0,22000,Automatic,5436.0,Diesel,145.0,67.3,2.0,55.0,0.0,
64405,Opel, Corsa,,7499,Manual,24000.0,Petro,150.0,55.4,1.4,92.0,4.0,0.0
47854,Skoda, Fabia,2019.0,9240,Manual,10573.0,Petrol,150.0,57.7,1.0,58.0,4.0,0.0
1464,Audi, A3,2018.0,20971,Semi-Auto,22604.0,Petrol,145.0,56.5,1.5,54.0,2.0,0.0
37738,Mercedes, C Class,2019.0,44990,Automatic,19999.0,Petrol,145.0,28.5,4.0,76.0,0.0,0.0
23364,Ford, Fiesta,2018.0,9695,Manual,15500.0,Petrol,145.0,65.7,1.0,73.0,0.0,0.0
50037,Skoda, Fabia,2016.0,6999,Manual,29000.0,Diesel,0.0,78.6,1.4,90.0,2.0,0.0
24203,Ford, Fiesta,2018.0,14750,anual,15891.0,Petrol,145.0,40.3,1.5,71.0,3.0,0.0
17108,Ford, Focus,2017.0,11298,Manual,24386.0,Diesel,,,1.5,92.0,0.0,0.0
27896,Ford, Fiesta,2023.1169636020993,10495, Manual ,18085.0,Petrol,150.0,65.7,1.0,73.0,3.0,0.0
30947,Ford, Galaxy,2013.0,9290,Manual,67000.0,Diesel,145.0,49.6,2.0,53.0,2.0,0.0
2735,Audi, A3,2020.0,32500,Semi-Auto,,Petrol,145.0,34.5,2.0,75.0,0.0,0.0
27227,Ford, Focus,2009.0,2395,Manual,102000.0,Diesel,,,1.6,84.0,2.0,0.0
44193,ercedes, C Class,2014.0,9990,,78000.0,Diesel,145.0,53.3,2.1,63.0,1.0,0.0
566,Audi, A4,2016.0,14500,Automatic,37290.0,Diesel,0.0,72.4,2.0,,4.0,0.0
29284,Ford, Edge,2017.0,23499,Automatic,23318.0,Diesel,145.0,48.7,2.0,53.0,3.0,0.0
72988,VW, Touran,2017.0,14498,Manual,21886.0,Diesel,145.0,61.4,1.6,90.0,1.0,0.0
33185,Hyundai,,2020.0,21695,Automatic,3000.0,Hybrid,135.0,62.8,1.6,85.0,1.0,0.0
38841,Mercedes, B Class,2016.0,16495,Semi-Auto,11000.0,Diesel,,68.9,2.1,,4.0,0.0
4531,Audi, A4,2019.0,23950,Manual,1190.0,Petrol,,39.2,2.0,50.0,0.0,0.0
30512,Ford, Fiesta,2019.0,14800,Manual,3457.0,Petrol,150.0,55.4,1.0,43.0,3.0,0.0
25932,Ford, EcoSport,2017.0,9991,Manual,20286.0,Petrol,125.0,53.3,1.0,43.0,0.0,0.0
17761,Ford, Focus,2017.0,11491,MANUAL,19399.0,DIESEL,,,1.5,64.0,0.0,0.0
54702,Toyota, Yaris,2013.0,6920,Semi-Auto,51642.0,PETROL,125.0,53.3,1.3,87.0,1.0,0.0
9235,BMW, 1 Series,2018.0,17490,Semi-Auto,26232.0,Petrol,150.0,54.3,1.5,83.0,2.0,0.0
15020,Ford, Focus,2014.0,6324,Manual,57170.0,Petro,,,1.0,76.0,6.258230522496533,0.0
64203,Opel, Crossland X,2019.0,13999,Manual,6343.0,Petrol,145.0,44.8,1.2,96.0,0.0,0.0
18131,Ford, KA,2014.0,5295,,29695.0,Petrol,30.0,57.7,1.2,44.0,0.0,0.0
12187,BMW, X1,2019.0,32940,Semi-Auto,,Petrol,145.0,37.7,2.0,35.0,6.230179577896532,0.0
59060,Opel, Astra,2017.0,10482,Manual,5589.0,Petrol,125.0,51.4,1.4,59.0,4.0,0.0
25953,Ford, Focus,2007.0,2495,Manual,78580.0,Petrol,200.0,42.2,1.4,95.0,0.0,0.0
7586,BMW, 4 Series,2019.0,29898,Semi-Auto,2145.0,iesel,145.0,58.9,2.0,66.0,4.0,0.0
41166,Mercedes, A Class,2016.0,15500,Manual,32046.0,Diesel,20.0,68.9,1.5,68.0,1.0,0.0
623,Audi, Q3,2013.0,14550,Semi-Auto,,Petrol,260.0,36.7,2.0,55.0,3.0,0.0
15367,Ford, C-MAX,2017.0,11990,MANUAL,11100.0,Petrol,30.0,55.4,1.0,83.0,3.0,0.0
12474,BMW, 7 Series,2017.0,27500,Automatic,20671.0,Diesel,125.0,57.6,3.0,68.0,3.0,0.0
49271,Skoda, Superb,2017.0,20395,Automatic,17300.0,Petrol,200.0,39.8,2.0,31.0,4.0,0.0
17962,Ford, EcoSport,2015.0,7652,Manual,32328.0,Petrol,125.0,53.3,1.0,49.0,0.0,0.0
53724,Toyota, Yaris,2017.0,12570,Automatic,26758.0,Hybrid,140.0,76.3,1.5,35.0,,0.0
64752,Opel, Astra,2017.0,11090,Manual,14098.0,Petrol,145.0,51.4,1.4,66.0,4.0,0.0
283,Audi, A3,2015.0,10500,Manual,44458.0,Diesel,0.0,74.3,1.6,62.0,3.0,0.0
39425,Mercedes, GLE Class,,32480,Semi-Auto,18173.0,Diesel,260.0,42.8,3.0,43.0,0.0,0.0
142,Audi, Q2,2017.0,20445,Semi-Auto,12079.0,Petrol,150.0,54.3,1.4,31.0,1.0,0.0
47916,Skoda, Octavia,,13999,Manual,14098.0,Diesel,150.0,67.3,1.6,88.0,0.0,0.0
75140,VW, Golf,2017.0,10562,Manual,52397.0,Diesel,0.0,74.3,1.6,45.0,4.0,0.0
14539,BMW, 2 Series,2016.0,11295,Manual,68940.0,Diesel,30.0,64.2,2.0,82.0,0.0,0.0
5991,, RS5,2019.0,54500,Automatic,10000.0,,150.0,29.7,2.9,49.0,4.0,0.0
47822,Skoda, Fabia,2018.0,12490,Manual,6912.0,Petrol,145.0,64.2,1.0,95.0,0.0,0.0
54060,Toyota, Aygo,2016.0,6990,anual,29906.0,Petrol,0.0,69.0,1.0,59.0,3.0,0.0
14067,BMW, 1 Series,2015.0,10000,Manual,35259.0,Diesel,0.0,83.1,1.5,86.0,3.0,0.0
804,Audi, TT,2017.0,21000,unknown,25144.0,Petrol,200.0,42.8,2.0,63.0,1.0,0.0
1765,Audi, Q2,2020.0,26990,Semi-Auto,5000.0,Petrol,145.0,42.2,1.5,30.0,1.0,0.0
18670,Ford,Fiesta,2017.0,12149,Automatic,5889.0,etrol,0.0,57.7,1.0,77.0,0.0,0.0
27067,Ford, C-MAX,2017.0,9998,Manual,34980.0,Petrol,30.0,55.4,1.0,44.0,0.0,0.0
9773,BMW, 3 Series,2016.0,11200,Manual,101153.3482853059,Diesel,30.0,62.8,2.0,34.0,2.0,0.0
26746,Ford, Fiesta,2019.0,15000,Manual,5323.0,Petrol,150.0,58.9,1.0,58.0,3.0,0.0
